Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,
2023,3,8,1,2,2023-08-01,9E,20363,9E,N926XJ,4900,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0619,0615,-4.00,0.00,0.00,-1,0600-0659,26.00,0641,0808,5.00,0820,0813,-7.00,0.00,0.00,-1,0800-0859,0.00,,0.00,181.00,178.00,147.00,1.00,970.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,2,3,2023-08-02,9E,20363,9E,N601LR,4900,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0619,0641,22.00,22.00,1.00,1,0600-0659,18.00,0659,0826,4.00,0820,0830,10.00,10.00,0.00,0,0800-0859,0.00,,0.00,181.00,169.00,147.00,1.00,970.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,3,4,2023-08-03,9E,20363,9E,N336PQ,4900,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0619,0615,-4.00,0.00,0.00,-1,0600-0659,14.00,0629,0749,8.00,0820,0757,-23.00,0.00,0.00,-2,0800-0859,0.00,,0.00,181.00,162.00,140.00,1.00,970.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,4,5,2023-08-04,9E,20363,9E,N153PQ,4900,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0619,0647,28.00,28.00,1.00,1,0600-0659,33.00,0720,0840,4.00,0820,0844,24.00,24.00,1.00,1,0800-0859,0.00,,0.00,181.00,177.00,140.00,1.00,970.00,4,24.00,0.00,0.00,0.00,0.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,5,6,2023-08-05,9E,20363,9E,N336PQ,4900,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0600,0607,7.00,7.00,0.00,0,0600-0659,15.00,0622,0747,20.00,0800,0807,7.00,7.00,0.00,0,0800-0859,0.00,,0.00,180.00,180.00,145.00,1.00,970.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,6,7,2023-08-06,9E,20363,9E,N933XJ,4900,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0619,0641,22.00,22.00,1.00,1,0600-0659,30.00,0711,0822,4.00,0820,0826,6.00,6.00,0.00,0,0800-0859,0.00,,0.00,181.00,165.00,131.00,1.00,970.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,7,1,2023-08-07,9E,20363,9E,N304PQ,4900,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0619,0614,-5.00,0.00,0.00,-1,0600-0659,16.00,0630,0805,5.00,0819,0810,-9.00,0.00,0.00,-1,0800-0859,0.00,,0.00,180.00,176.00,155.00,1.00,970.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,8,2,2023-08-08,9E,20363,9E,N341PQ,4900,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0619,0616,-3.00,0.00,0.00,-1,0600-0659,19.00,0635,0746,14.00,0819,0800,-19.00,0.00,0.00,-2,0800-0859,0.00,,0.00,180.00,164.00,131.00,1.00,970.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,9,3,2023-08-09,9E,20363,9E,N330PQ,4900,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0619,0631,12.00,12.00,0.00,0,0600-0659,15.00,0646,0808,6.00,0819,0814,-5.00,0.00,0.00,-1,0800-0859,0.00,,0.00,180.00,163.00,142.00,1.00,970.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,10,4,2023-08-10,9E,20363,9E,N330PQ,4900,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0619,0616,-3.00,0.00,0.00,-1,0600-0659,33.00,0649,0816,9.00,0819,0825,6.00,6.00,0.00,0,0800-0859,0.00,,0.00,180.00,189.00,147.00,1.00,970.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,1,2,2023-08-01,9E,20363,9E,N308PQ,4901,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1955,1951,-4.00,0.00,0.00,-1,1900-1959,32.00,2023,2152,7.00,2210,2159,-11.00,0.00,0.00,-1,2200-2259,0.00,,0.00,135.00,128.00,89.00,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,2,3,2023-08-02,9E,20363,9E,N927XJ,4901,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1955,1947,-8.00,0.00,0.00,-1,1900-1959,31.00,2018,2149,24.00,2210,2213,3.00,3.00,0.00,0,2200-2259,0.00,,0.00,135.00,146.00,91.00,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,3,4,2023-08-03,9E,20363,9E,N926XJ,4901,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1955,1952,-3.00,0.00,0.00,-1,1900-1959,24.00,2016,2146,19.00,2210,2205,-5.00,0.00,0.00,-1,2200-2259,0.00,,0.00,135.00,133.00,90.00,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,4,5,2023-08-04,9E,20363,9E,N695CA,4901,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1955,,,,,,1900-1959,,,,,2210,,,,,,2200-2259,1.00,C,0.00,135.00,,,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,6,7,2023-08-06,9E,20363,9E,N305PQ,4901,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1955,2025,30.00,30.00,1.00,2,1900-1959,23.00,2048,2216,11.00,2210,2227,17.00,17.00,1.00,1,2200-2259,0.00,,0.00,135.00,122.00,88.00,1.00,541.00,3,10.00,0.00,0.00,0.00,7.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,7,1,2023-08-07,9E,20363,9E,N923XJ,4901,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1955,,,,,,1900-1959,,,,,2210,,,,,,2200-2259,1.00,B,0.00,135.00,,,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,8,2,2023-08-08,9E,20363,9E,N136EV,4901,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1955,2009,14.00,14.00,0.00,0,1900-1959,30.00,2039,2203,10.00,2210,2213,3.00,3.00,0.00,0,2200-2259,0.00,,0.00,135.00,124.00,84.00,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,9,3,2023-08-09,9E,20363,9E,N294PQ,4901,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1955,1954,-1.00,0.00,0.00,-1,1900-1959,23.00,2017,2149,13.00,2210,2202,-8.00,0.00,0.00,-1,2200-2259,0.00,,0.00,135.00,128.00,92.00,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,10,4,2023-08-10,9E,20363,9E,N937XJ,4901,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1955,2043,48.00,48.00,1.00,3,1900-1959,23.00,2106,2231,5.00,2210,2236,26.00,26.00,1.00,1,2200-2259,0.00,,0.00,135.00,113.00,85.00,1.00,541.00,3,0.00,0.00,16.00,0.00,10.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,1,2,2023-08-01,9E,20363,9E,N308PQ,4901,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1629,1622,-7.00,0.00,0.00,-1,1600-1659,16.00,1638,1758,19.00,1908,1817,-51.00,0.00,0.00,-2,1900-1959,0.00,,0.00,159.00,115.00,80.00,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,2,3,2023-08-02,9E,20363,9E,N927XJ,4901,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1629,1627,-2.00,0.00,0.00,-1,1600-1659,42.00,1709,1826,10.00,1908,1836,-32.00,0.00,0.00,-2,1900-1959,0.00,,0.00,159.00,129.00,77.00,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,3,4,2023-08-03,9E,20363,9E,N926XJ,4901,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1629,1624,-5.00,0.00,0.00,-1,1600-1659,36.00,1700,1820,9.00,1908,1829,-39.00,0.00,0.00,-2,1900-1959,0.00,,0.00,159.00,125.00,80.00,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,4,5,2023-08-04,9E,20363,9E,N183GJ,4901,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1629,,,,,,1600-1659,,,,,1908,,,,,,1900-1959,1.00,C,0.00,159.00,,,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,6,7,2023-08-06,9E,20363,9E,N305PQ,4901,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1629,1654,25.00,25.00,1.00,1,1600-1659,40.00,1734,1858,24.00,1908,1922,14.00,14.00,0.00,0,1900-1959,0.00,,0.00,159.00,148.00,84.00,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,7,1,2023-08-07,9E,20363,9E,N182GJ,4901,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1629,,,,,,1600-1659,,,,,1907,,,,,,1900-1959,1.00,B,0.00,158.00,,,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,8,2,2023-08-08,9E,20363,9E,N136EV,4901,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1629,1725,56.00,56.00,1.00,3,1600-1659,24.00,1749,1918,11.00,1907,1929,22.00,22.00,1.00,1,1900-1959,0.00,,0.00,158.00,124.00,89.00,1.00,541.00,3,0.00,0.00,6.00,0.00,16.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,9,3,2023-08-09,9E,20363,9E,N294PQ,4901,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1629,1621,-8.00,0.00,0.00,-1,1600-1659,28.00,1649,1808,8.00,1907,1816,-51.00,0.00,0.00,-2,1900-1959,0.00,,0.00,158.00,115.00,79.00,1.00,541.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,10,4,2023-08-10,9E,20363,9E,N937XJ,4901,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1629,1631,2.00,2.00,0.00,0,1600-1659,80.00,1751,1919,10.00,1907,1929,22.00,22.00,1.00,1,1900-1959,0.00,,0.00,158.00,178.00,88.00,1.00,541.00,3,0.00,0.00,22.00,0.00,0.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,1,2,2023-08-01,9E,20363,9E,N601LR,4902,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0615,0604,-11.00,0.00,0.00,-1,0600-0659,17.00,0621,0725,8.00,0747,0733,-14.00,0.00,0.00,-1,0700-0759,0.00,,0.00,92.00,89.00,64.00,1.00,374.00,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,2,3,2023-08-02,9E,20363,9E,N303PQ,4902,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0615,0610,-5.00,0.00,0.00,-1,0600-0659,9.00,0619,0718,6.00,0747,0724,-23.00,0.00,0.00,-2,0700-0759,0.00,,0.00,92.00,74.00,59.00,1.00,374.00,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,3,4,2023-08-03,9E,20363,9E,N131EV,4902,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0615,0610,-5.00,0.00,0.00,-1,0600-0659,14.00,0624,0725,8.00,0747,0733,-14.00,0.00,0.00,-1,0700-0759,0.00,,0.00,92.00,83.00,61.00,1.00,374.00,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,4,5,2023-08-04,9E,20363,9E,N324PQ,4902,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0615,0612,-3.00,0.00,0.00,-1,0600-0659,15.00,0627,0736,11.00,0747,0747,0.00,0.00,0.00,0,0700-0759,0.00,,0.00,92.00,95.00,69.00,1.00,374.00,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,5,6,2023-08-05,9E,20363,9E,N146PQ,4902,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0615,0736,81.00,81.00,1.00,5,0600-0659,13.00,0749,0846,7.00,0747,0853,66.00,66.00,1.00,4,0700-0759,0.00,,0.00,92.00,77.00,57.00,1.00,374.00,2,66.00,0.00,0.00,0.00,0.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,6,7,2023-08-06,9E,20363,9E,N602LR,4902,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0615,0607,-8.00,0.00,0.00,-1,0600-0659,13.00,0620,0722,9.00,0747,0731,-16.00,0.00,0.00,-2,0700-0759,0.00,,0.00,92.00,84.00,62.00,1.00,374.00,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,7,1,2023-08-07,9E,20363,9E,N928XJ,4902,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0615,0615,0.00,0.00,0.00,0,0600-0659,11.00,0626,0728,7.00,0746,0735,-11.00,0.00,0.00,-1,0700-0759,0.00,,0.00,91.00,80.00,62.00,1.00,374.00,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,8,2,2023-08-08,9E,20363,9E,N932XJ,4902,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0615,0605,-10.00,0.00,0.00,-1,0600-0659,10.00,0615,0712,26.00,0746,0738,-8.00,0.00,0.00,-1,0700-0759,0.00,,0.00,91.00,93.00,57.00,1.00,374.00,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,9,3,2023-08-09,9E,20363,9E,N676CA,4902,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0615,1711,656.00,656.00,1.00,12,0600-0659,11.00,1722,1820,6.00,0746,1826,640.00,640.00,1.00,12,0700-0759,0.00,,0.00,91.00,75.00,58.00,1.00,374.00,2,640.00,0.00,0.00,0.00,0.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,10,4,2023-08-10,9E,20363,9E,N184GJ,4902,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0615,0846,151.00,151.00,1.00,10,0600-0659,14.00,0900,0959,8.00,0746,1007,141.00,141.00,1.00,9,0700-0759,0.00,,0.00,91.00,81.00,59.00,1.00,374.00,2,0.00,0.00,0.00,0.00,141.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,1,2,2023-08-01,9E,20363,9E,N295PQ,4903,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1108,1103,-5.00,0.00,0.00,-1,1100-1159,17.00,1120,1413,6.00,1441,1419,-22.00,0.00,0.00,-2,1400-1459,0.00,,0.00,153.00,136.00,113.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,2,3,2023-08-02,9E,20363,9E,N310PQ,4903,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1108,1103,-5.00,0.00,0.00,-1,1100-1159,14.00,1117,1418,6.00,1441,1424,-17.00,0.00,0.00,-2,1400-1459,0.00,,0.00,153.00,141.00,121.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,3,4,2023-08-03,9E,20363,9E,N330PQ,4903,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1108,1103,-5.00,0.00,0.00,-1,1100-1159,16.00,1119,1420,6.00,1441,1426,-15.00,0.00,0.00,-1,1400-1459,0.00,,0.00,153.00,143.00,121.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,4,5,2023-08-04,9E,20363,9E,N131EV,4903,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1108,1105,-3.00,0.00,0.00,-1,1100-1159,13.00,1118,1415,8.00,1441,1423,-18.00,0.00,0.00,-2,1400-1459,0.00,,0.00,153.00,138.00,117.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,5,6,2023-08-05,9E,20363,9E,N917XJ,4903,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1140,1135,-5.00,0.00,0.00,-1,1100-1159,15.00,1150,1445,7.00,1509,1452,-17.00,0.00,0.00,-2,1500-1559,0.00,,0.00,149.00,137.00,115.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,6,7,2023-08-06,9E,20363,9E,N300PQ,4903,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1108,1103,-5.00,0.00,0.00,-1,1100-1159,19.00,1122,1425,11.00,1441,1436,-5.00,0.00,0.00,-1,1400-1459,0.00,,0.00,153.00,153.00,123.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,7,1,2023-08-07,9E,20363,9E,N292PQ,4903,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1109,1105,-4.00,0.00,0.00,-1,1100-1159,22.00,1127,1422,13.00,1441,1435,-6.00,0.00,0.00,-1,1400-1459,0.00,,0.00,152.00,150.00,115.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,8,2,2023-08-08,9E,20363,9E,N929XJ,4903,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1109,1106,-3.00,0.00,0.00,-1,1100-1159,18.00,1124,1421,22.00,1441,1443,2.00,2.00,0.00,0,1400-1459,0.00,,0.00,152.00,157.00,117.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,9,3,2023-08-09,9E,20363,9E,N601LR,4903,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1109,1104,-5.00,0.00,0.00,-1,1100-1159,31.00,1135,1434,9.00,1441,1443,2.00,2.00,0.00,0,1400-1459,0.00,,0.00,152.00,159.00,119.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,10,4,2023-08-10,9E,20363,9E,N927XJ,4903,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1109,1112,3.00,3.00,0.00,0,1100-1159,22.00,1134,1424,13.00,1441,1437,-4.00,0.00,0.00,-1,1400-1459,0.00,,0.00,152.00,145.00,110.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,1,2,2023-08-01,9E,20363,9E,N295PQ,4903,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,0841,0838,-3.00,0.00,0.00,-1,0800-0859,20.00,0858,0956,4.00,1023,1000,-23.00,0.00,0.00,-2,1000-1059,0.00,,0.00,162.00,142.00,118.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,8,2,3,2023-08-02,9E,20363,9E,N310PQ,4903,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,0841,0847,6.00,6.00,0.00,0,0800-0859,29.00,0916,1010,5.00,1023,1015,-8.00,0.00,0.00,-1,1000-1059,0.00,,0.00,162.00,148.00,114.00,1.00,866.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
